Medicine Name,Company Name,Product Code,Purchase Price,Sale Price,Store Stock,Warehouse Stock,Category,Minimum Alert Level
"Calendula Ointment","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","5"
"Rhus Tox Ointment","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","5"
"Fairy Face Lotion","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","5"
"Fevo Mek 60Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Podo Mak 60Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Mek-Cough 60Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Gastro Pex 60Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Gastro Pex 500Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Digi-Mak 500Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Hapartone 500Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa 500Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Gastro Pex Tab 250G","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Pain Mak Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Mekcard Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Dia-Mak Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Ginkgo Mek Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Iero-Mek Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Mekchol Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Siliclax Drop","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Mullein (Ear-Drop)","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Senox (Nasal Drop)","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Dento-Mek (Toothache-Lotion)","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Vitagene-Forte (Drop)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","6"
"Venocard-Diocarde (Glod Drop)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","6"
"Mek-Cantharis Cream","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Pain Gel Gel","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Calendula (Ointment)","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Thuja Cream","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Sulfur Cream","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"T-1 Gas & Indigestion 30Ml Drops","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-2 Acute And Chronic Asthama 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-3 Sinusits 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-4 Blood Purifier 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-5 Sugar Control 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-6 Rheumatism 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-7 Haemorrhoids 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-8 Leucorrhea 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-9 High Blood Pressure 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-10 Relieve The Symptoms 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-11 Eye Bright 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-12 Increas Weight 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-13 Amenorrhoea & Dysmenorrhoea 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-14 Hight 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-15 Bed Wetting 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-16 Slimming 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-17 Kidney & Bladder Calculi 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-18 Tonsillitis 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-19 Vertigo 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-20 Ace Pimples 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-21 Low Blood Pressure 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-22 Sleeplessness 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-23 Prostatitis 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-24 Bronchitis 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-25 Diarrhoea & Dysentery 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-26 Vermifuge 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-27 Hair 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-28 Fever 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-29 Anaemia 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-30 Constipation 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-31 Sweating 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-32 Lumbago 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-33 Inflammation 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-34 Urinary Disease 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-35 Liver & Gall Bladder 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-36 Bleeding 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-37 Relieve The Symptoms Of Unwanted Facial Hair 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-38 Nasal Catarrh 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-39 Eczema 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-40 Leucoderma 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-41 Undeveloped Breast","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-42 Relieve The Symtoms Of Headache 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-43 Fibroids & Ovarian Cyst 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-44 Weak Memory 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-45 Cholesterol 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-46 Arthritis (Uric Acid) 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-47 Recalification 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-48Ausea & Vometing 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-49 Tonic For Men 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-50 Paralysis 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-51 Relieve The Symtoms Of Tumor 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-52 Hepatitis 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-53 Mouth Ulcer 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-54 Relieve The Symtoms Of Cervical Spondylosis 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-55 Heel Pain 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-56 Urticaria 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-57 Relieve The Symptoms Of Influenza 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-58 Itching & Skin Irritation 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-59 Relieve The Symptoms Of Warts 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"T-60 Sciatica 30Ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Ferro Mek 415Gm Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Korean Ginseng Tonic 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Sharbat E Faulad 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Ginkgo Mek 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Gastro Pex 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Mekbin Hemoglobin 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Tonsimek 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Podo Mek 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Nefrenol Kidny 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Avena Force 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Jaam E Hayat 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Bio Mek 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Calci Mek 250Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Senox Cold 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Phytolacca Berry 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Mek Cough 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","120"
"Rheuma Liniment 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","120"
"Mektone Baby Tonic 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","120"
"Mek Cuff 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","120"
"Korean Ginseng Tonic 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","120"
"Leuco Mek 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Khoon Safi 120Ml Syp.","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Glyco Mek 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Hepartone Liver Tonic 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Ferrum Complex 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Arthro Mek 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Fevo Mek 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Digi Mek Digestive Tonic 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Agnus Damiana 120Ml Drops","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Avena Ginkgo 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Arnica Medicated 120Ml Shampoo","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Calci Mek 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Arnica Medicated 120Ml Oil","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","120"
"Alfalfa Super Tonic 120Ml Syp","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Caledula Medicated 60Ml Skin Lotion","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Tension Relief 60Ml Drops","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"Euphrasia Eye 15Ml Drops","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"Plantigo Oral Detal Remedy 15Ml Drops","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"Mullien Ear 15Ml Drops","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"Cineraria Maritima Eye 15Ml Drops","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"Rene Cure 30Ml Drops","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"Doloex 30 Tablets","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"Ecze Mek Eczema Ointment","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Pilo Mek Haemorrhoids Ointment","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Mek Sulf Medicated Cream","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","12"
"Damia Plus Cream For Men","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Hydrocotyle Medicated Cream","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Chrysarobinum Medicated Cream","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Dermo Mek Acne Medicated Cream","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"Arnica Medicated Cream","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","6"
"1 Hepar Sulf 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"2 Paeonia 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"3 Chelidonium 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"4 Veratrum Alb 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"5 Echinacea 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"6 Agripuls 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"7 Petroleum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"8 Formica Rufa 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"9 Scrophularia 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"10 Opuntia 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"11 Usnea Barb 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"12 Anti Crud 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"13 Drosera 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"14 Gossypium 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"15 Lithium Carb 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"16 Cratagus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"17 Passiflora 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"18 Ruta Grave","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"19 Fucus Ves 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"20 Sulphur 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"21 Magnesia Mur 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"22 Adonisver 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"23 Equisetum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"24 Kali Phos 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"25 Humulus Lup 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"26 Naphthalinum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"27 Crocus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"28 Arum Triph 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"29 Juniperus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"30 Arte Nit 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"31 Calcarea Flor 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"32 Ceanothus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"33 Ferrum Met 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"34 Grindonna 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"35 Colocynthis 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"36 Fraxinus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"37 Iod Carb 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"38 Kali Brom 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"39 Urtica Urens 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"40 Zincum Acet 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"41 Angustura 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"42 Baptisia Tinic","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"43 Santonine 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"44 Cimicifuga 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"45 Clematis 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"46 Chamomilla 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"47 Ginko Biloba 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"48 Chemobell 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"49 Saw Palmetto 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"50 Baryta Carb 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"51 Berberis Vulg 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"52 Cardus Mar 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"53 Apium Virus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"54 Hyfraga 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"55 Daphne Ind 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"56 Euphorbium 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"57 Echindula 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"59 Calcarea 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"60 Fuligo 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"61 Acid Fumaric 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"62 Papaya 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"63 Kali Mur 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"64  Vesimel 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"65 Bellodonna 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"66 Ars Sulp","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"67 Stigmaydis 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"68 Dulcamara 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"69 Lycopodium 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"70 Tuja 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"71 Baryta Mur 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"72 Pareira Brava Baryta Mur 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"73 Saccharum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"74 Hydrastis 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"75 Alumina 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"76 Secale 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"77 Podocarb 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"78 Condurango 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"79 Polygonum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"80 Aletris Far 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"81 Camphor 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"82 Beta Vulgaris 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"83 Rhenum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"84 Lycopodium 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"85 Prunus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"86 Filipendula 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"87 Gultheria 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"88 Moschus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"89 Impatiens Glan 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"90 Helonias 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"91 Mandragora 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"92 Staphis 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"94 Menyathus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"93 Mezereum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"95 Platina 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"96 Agraphis 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"97 Phytolacca Dec 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"98 Sanguinaria 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"99 Guaiacum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"100 Castoreum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"101 Bromium 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"102 Cuprum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"103 Kali Bic 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"104 Chimaphila 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"105 Ikshugandha 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"107 Skookum 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"106 Aesculus 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"108 Calc Caust 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"109 Grindelia Rub 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"110  Rhus Tox 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"111 Arsenic Alb 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"112 Iris Vers 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"113 Amloki 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"114 Rhus Mara 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"115 Borax 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"116 Glonine 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"117 Chenopodium 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"118 Anacardium 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
"119 Calcium Iod 30Ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","12"
