"ID","Date","Voucher No","Type","Account Name","Term","Term/Ac","Bilty","Transport","SaleMan","Net Amount","Cash Received"
"7026","3/16/2025 12:00:00 AM","S-5741","Invoice","Sheroze H/S Muzzamil ","Credit","","0","0","Affan","119","0"
"7027","3/16/2025 12:00:00 AM","S-5742","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","7895","0"
"7028","3/16/2025 12:00:00 AM","S-5743","Invoice","Star Homoeo Store","Credit","","0","0","Affan","650","0"
"7029","3/16/2025 12:00:00 AM","S-5744","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","252","0"
"7030","3/16/2025 12:00:00 AM","S-5745","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","1580","0"
"7031","3/16/2025 12:00:00 AM","S-5746","Invoice","Hassan Homeopathic Store","Credit","","0","0","Affan","2763","0"
"7032","3/16/2025 12:00:00 AM","S-5747","Invoice","Al-Khadija Homoeo Store (HYD)","Credit","","0","0","Affan","384","0"
"7033","3/16/2025 12:00:00 AM","S-5748","Invoice","Mughal H/S","Credit","","0","0","Affan","776","0"
"7034","3/16/2025 12:00:00 AM","P-1279","Purchase","Mughal H/S","Credit","","0","0","Affan","776",""
"7035","3/16/2025 12:00:00 AM","S-5749","Invoice","Rafay Homeopathic Store","Credit","","0","0","usama","5850","0"
"7036","3/16/2025 12:00:00 AM","P-1280","Purchase","Hassan Homeopathic Store","Credit","","0","0","Affsan","1283",""
"7037","3/16/2025 12:00:00 AM","S-5750","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","952","0"
"7038","3/16/2025 12:00:00 AM","S-5751","Invoice","Rafay Homeopathic Store","Credit","","0","0","usama","858","0"
"7039","3/16/2025 12:00:00 AM","S-5752","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","500","0"
"7040","3/16/2025 12:00:00 AM","S-5753","Invoice","Bhej Pagara Madical Store (SANGER)","Credit","","0","0","usama","3860","0"
"7041","3/16/2025 12:00:00 AM","S-5754","Invoice","Ameer M/S (TMK)","Credit","","0","0","usama","4383","0"
"7042","3/16/2025 12:00:00 AM","S-5755","Invoice","Shayan Pansar (Tando Bhago)","Credit","","0","0","usama","15485","0"
"7043","3/18/2025 12:00:00 AM","P-1281","Purchase","Kent Homoeopathic Pharmacy","Credit","","0","0","uasama","116310",""
"7044","3/18/2025 12:00:00 AM","S-5756","Invoice","Dr Tayyab (Tando Adam)","Credit","","0","0","usama","3050","0"
"7045","3/18/2025 12:00:00 AM","S-5757","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","600","0"
"7046","3/18/2025 12:00:00 AM","S-5758","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","150","0"
"7047","3/18/2025 12:00:00 AM","S-5759","Invoice","DR Arbaz Baig(hyderabad)","Credit","Cash In Hand","0","0","sheraz","232","0"
"7048","3/18/2025 12:00:00 AM","S-5760","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","250","0"
"7049","3/18/2025 12:00:00 AM","S-5761","Invoice","Jawaid Pansar Store (K.G.M)","Credit","","0","0","Afan","9867","0"
"7050","3/18/2025 12:00:00 AM","P-1282","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","sffan","2180",""
"7051","3/18/2025 12:00:00 AM","P-1283","Purchase","Sheroze H/S Muzzamil ","Credit","","0","0","Affan","580",""
"7052","3/18/2025 12:00:00 AM","S-5762","Invoice","Cash In Hand","Cash","Cash In Hand","0","","Afan","400","0"
"7053","3/18/2025 12:00:00 AM","S-5763","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan]","629","0"
"7054","3/18/2025 12:00:00 AM","S-5764","Invoice","Sohail Homoeo & Harbal Store","Credit","","","00","Affan","94","0"
"7055","3/18/2025 12:00:00 AM","S-5765","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","1005","0"
"7056","3/18/2025 12:00:00 AM","S-5766","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","1065","0"
"7057","3/18/2025 12:00:00 AM","S-5767","Invoice","Jameel H/S LPR","Credit","","0","0","Affan","420","0"
"7058","3/18/2025 12:00:00 AM","S-5768","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","143","0"
"7059","3/18/2025 12:00:00 AM","S-5769","Invoice","Hassan Homeopathic Store","Credit","","","0","Affan","1652","0"
"7060","3/18/2025 12:00:00 AM","S-5770","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","1320","0"
"7061","3/18/2025 12:00:00 AM","S-5771","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","620","0"
"7062","3/18/2025 12:00:00 AM","S-5772","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","450","0"
"7063","3/18/2025 12:00:00 AM","S-5773","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","500","0"
"7064","3/18/2025 12:00:00 AM","S-5774","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","150","0"
"7065","3/18/2025 12:00:00 AM","S-5775","Invoice","Danish saleman","Credit","Cash In Hand","0","0","usama","5024","0"
"7066","3/18/2025 12:00:00 AM","S-5776","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","500","0"
"7067","3/18/2025 12:00:00 AM","S-5777","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affabn","1900","0"
"7068","3/18/2025 12:00:00 AM","S-5778","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","126","0"
"7069","3/19/2025 12:00:00 AM","S-5779","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","843","0"
"7070","3/19/2025 12:00:00 AM","P-1284","Purchase","Noman Homeopathic Store","Credit","","0","0","Affan","610",""
"7071","3/19/2025 12:00:00 AM","P-1285","Purchase","Jameel H/S LPR","Credit","","0","0","Affan","220",""
"7072","3/19/2025 12:00:00 AM","S-5780","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","150","0"
"7073","3/19/2025 12:00:00 AM","S-5781","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","1000","0"
"7074","3/19/2025 12:00:00 AM","S-5782","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","140","0"
"7075","3/19/2025 12:00:00 AM","S-5783","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","1000","0"
"7076","3/19/2025 12:00:00 AM","S-5784","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","3000","0"
"7077","3/19/2025 12:00:00 AM","S-5785","Invoice","Pakistan H/S LPR","Credit","","0","0","usama","203","0"
"7078","3/19/2025 12:00:00 AM","S-5786","Invoice","Chand Homoeopathic Store","Credit","","0","0","usama","345","0"
"7079","3/19/2025 12:00:00 AM","S-5787","Invoice","Baba Homoeo Store","Credit","","0","0","usama","1727","0"
"7080","3/19/2025 12:00:00 AM","S-5788","Invoice","Sheroze H/S Muzzamil ","Credit","","0","0","usama","2152","0"
"7081","3/19/2025 12:00:00 AM","S-5789","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","usama","766","0"
"7082","3/19/2025 12:00:00 AM","P-1286","Purchase","Sheroze H/S Muzzamil ","Credit","","0","0","usama","2152",""
"7083","3/19/2025 12:00:00 AM","S-5790","Invoice","Sheroze H/S Muzzamil ","Credit","","0","0","usama","2485","0"
"7084","3/19/2025 12:00:00 AM","S-5791","Invoice","Cash In Hand","Cash","Cash In Hand","0","00","Affan","5640","0"
"7085","3/19/2025 12:00:00 AM","P-1287","Purchase","Rafay Homeopathic Store","Credit","","0","0","Affan","767",""
"7086","3/19/2025 12:00:00 AM","S-5792","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","1905","0"
"7087","3/19/2025 12:00:00 AM","S-5793","Invoice","Bilal Homoeopathic Store","Credit","","0","0","Affan","77","0"
"7088","3/19/2025 12:00:00 AM","S-5794","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan","360","0"
"7089","3/19/2025 12:00:00 AM","S-5795","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","2727","0"
"7090","3/19/2025 12:00:00 AM","S-5796","Invoice","Hassan Homeopathic Store","Credit","","0","0","sffsns","3657","0"
"7091","3/19/2025 12:00:00 AM","P-1288","Purchase","Hassan Homeopathic Store","Credit","","0","0","Afan","2238",""
"7092","3/19/2025 12:00:00 AM","S-5797","Invoice","Dua Homoeopathic Store ","Credit","","0","0","Affan","540","0"
"7093","3/19/2025 12:00:00 AM","P-1289","Purchase","Dua Homoeopathic Store ","Credit","","0","0","Aaffan","540",""
"7094","3/19/2025 12:00:00 AM","S-5798","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","350","0"
"7095","3/19/2025 12:00:00 AM","S-5799","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","900","0"
"7096","3/19/2025 12:00:00 AM","P-1290","Purchase","Muslim Homoeopathic Store LPR ","Credit","","0","0","usama","330",""
"7097","3/19/2025 12:00:00 AM","S-5800","Invoice","Jindran M/S (Tando Adam)","Credit","","0","0","usama","6664","0"
"7098","3/19/2025 12:00:00 AM","S-5801","Invoice","Krishna M/S (Noabad)","Credit","","0","0","usama","11432","0"
"7099","3/19/2025 12:00:00 AM","S-5802","Invoice","Bismillah M/S (DHARKI)","Credit","","0","0","usama","22520","0"
"7100","3/19/2025 12:00:00 AM","S-5803","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","1200","0"
"7101","3/19/2025 12:00:00 AM","S-5804","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","200","0"
"7102","3/20/2025 12:00:00 AM","S-5805","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","300","0"
"7103","3/20/2025 12:00:00 AM","S-5806","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affaana","180","0"
"7104","3/20/2025 12:00:00 AM","P-1291","Purchase","(GHR) HOMOEO PHARMA ","Credit","","0","0","Affan","108864",""
"7105","3/20/2025 12:00:00 AM","S-5807","Invoice","Chand Homoeopathic Store","Credit","","0","0","Affan","187","0"
"7106","3/20/2025 12:00:00 AM","S-5808","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","4279","0"
"7107","3/20/2025 12:00:00 AM","S-5809","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","4762","0"
"7108","3/20/2025 12:00:00 AM","S-5810","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan","882","0"
"7109","3/20/2025 12:00:00 AM","S-5811","Invoice","Hassan Homeopathic Store","Credit","","0","0","Affan","684","0"
"7110","3/20/2025 12:00:00 AM","S-5812","Invoice","Hoor M/S Lajpat Road","Credit","","0","0","Affan","182","0"
"7111","3/20/2025 12:00:00 AM","S-5813","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","1000","0"
"7112","3/20/2025 12:00:00 AM","S-5814","Invoice","Hassan Homeopathic Store","Credit","","0","0","Affan","3209","0"
"7113","3/20/2025 12:00:00 AM","S-5815","Invoice","Pakistan H/S LPR","Credit","","0","0","Affan","1575","0"
"7114","3/22/2025 12:00:00 AM","S-5816","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","550","0"
"7115","3/22/2025 12:00:00 AM","S-5817","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","650","0"
"7116","3/22/2025 12:00:00 AM","S-5818","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","2706","0"
"7117","3/22/2025 12:00:00 AM","S-5819","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","300","0"
"7118","3/22/2025 12:00:00 AM","S-5820","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","1100","0"
"7119","3/23/2025 12:00:00 AM","S-5821","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","uasama","400","0"
"7120","3/23/2025 12:00:00 AM","S-5822","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","150","0"
"7121","3/23/2025 12:00:00 AM","S-5823","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","sheraz","100","0"
"7122","3/23/2025 12:00:00 AM","S-5824","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","Affan","2100","0"
"7123","3/23/2025 12:00:00 AM","S-5825","Invoice","H/Dr.Irfan (T.A)","Credit","","0","0","Affan","4020","0"
"7124","3/23/2025 12:00:00 AM","S-5826","Invoice","Cash In Hand","Cash","Cash In Hand","0","0","usama","200","0"
"7125","3/23/2025 12:00:00 AM","P-1292","Purchase","Baba Homoeo Store","Credit","","0","0","Affan","1253",""
"7126","3/23/2025 12:00:00 AM","P-1293","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","4100",""
"7127","3/23/2025 12:00:00 AM","P-1294","Purchase","Sheroze H/S Muzzamil ","Credit","","0","0","Affan","980",""
"7128","3/23/2025 12:00:00 AM","S-5827","Invoice","Noman Homeopathic Store","Credit","","0","0","Affan","5886","0"
"7129","3/23/2025 12:00:00 AM","S-5828","Invoice","Shalimar Homoeo Store LPR","Credit","","0","0","Affan","130","0"
"7130","3/23/2025 12:00:00 AM","S-5829","Invoice","Rafay Homeopathic Store","Credit","","0","0","Affan","522","0"
"7131","3/23/2025 12:00:00 AM","S-5830","Invoice","Dua Homoeopathic Store ","Credit","","0","0","Affan","712","0"
"7132","3/23/2025 12:00:00 AM","S-5831","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","0","Affan","1017","0"
"7133","3/23/2025 12:00:00 AM","S-5832","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","0","Affan","1493","0"
"7134","3/23/2025 12:00:00 AM","S-5833","Invoice","Tawaqal Homoeopathic Store","Credit","","0","0","Affan","735","0"
"7135","3/23/2025 12:00:00 AM","S-5834","Invoice","Hassan Homeopathic Store","Credit","","0","0","Affan","2131","0"
"7136","3/23/2025 12:00:00 AM","P-1295","Purchase","Rafay Homeopathic Store","Credit","","0","00","Affan","766",""
"7137","3/23/2025 12:00:00 AM","S-5835","Invoice","Sheroze H/S Muzzamil ","Credit","","0","0","usama","1664","0"
"7138","3/23/2025 12:00:00 AM","S-5836","Invoice","Dr Akram (Rehman Clinic) (Shahdadpure)","Credit","","0","0","Affan","7261","0"
"7139","3/23/2025 12:00:00 AM","P-1296","Purchase","Hassan Homeopathic Store","Credit","","0","0","Affan","2362",""
