"ID","Item Name","Item Code","Naration","Minimum Level","Sale Price","Purchase Price"
"2590","Vita - C 15 (Rek)","RECK","0","5","2050","2050"
"2591","Enerjizer 30 Tab","MASOD","Tab","5","450","450"
"2592","Dentonine Lotion ","MASOD","15ml","5","180","0"
"2593","Berberis Kidney Drops","SK","0","10","220","220"
"2594","Aesculus Hipp 200 (MSOD)","MASOD","0","15","280","0"
"2595","Urac 30 Tab","PBHL","0","5","300","250"
"2596","Digi Lex 60ml SYP","BL","0","5","110","110"
"2597","DyroLex 60ml SYP","BL","0","5","110","110"
"2598","Acid Phos 30 30ml (MSOD)","MASOD","0","5","280","0"
"2599","Belladona 30 (30ml) (MSOD)","MASOD","0","5","280","0"
"2600","Silicea 30 30ml (MSOD)","MASOD","0","5","230","230"
"2601","Gold Stone Cap","Clinic","0","5","100","0"
"2602","5 Phos + Calcium 120ml SYP","PBHL","0","5","190","190"
"2603","Acid Phos 30 Capsule","PBHL","0","5","0","275"
"2604","Alfalfa Tonic (S-Free) 120ml","PBHL","0","5","0","200"
"2605","Alfalfa Chewable 40 Tab","PBHL","0","5","250","250"
"2606","Boric Calendula Karcks Cream 50gms ","PBHL","0","5","230","230"
"2607","Bro Sulf Anti Itch Cream 25gms","PBHL","0","5","300","300"
"2608","Ferropaul 120ml SYP","PBHL","0","45","190","190"
"2609","Hydrocotyle CR 20gms","PBHL","0","5","200","200"
"2610","Kidnol 30Tab","PBHL","0","5","290","290"
"2611","PanaX Ginseng 30 Cap","PBHL","0","2","650","650"
"2612","PanaX Ginseng 250ml SYP","PBHL","0","4","650","700"
"2613","Ruta Eye Tonic S/Free","PBHL","0","5","200","200"
"2614","Sharbat-e-Folad 240ml SYP","PBHL","0","5","0","300"
"2615","Spondi -- C 30ml Drops","PBHL","0","5","280","250"
"2616","Sulfer + Graphites 50gms CR","PBHL","0","2","380","380"
"2617","Sulfer Lotion 100ml","PBHL","0","5","290","290"
"2618","Kali Phos 200 (MOSD)","MASOD","0","5","280","0"
"2619","Cina 60ml","HFP","0","5","100","100"
"2620","Grose 10ml Cap","Clinic","0","5","390","0"
"2621","Apis Mell 200 (KENT)","Kent","0","10","200","0"
"2622","Bufo 30 (MASOD)","MASOD","0","5","230","230"
"2623","Iris Vers 30 (MASOD)","MASOD","0","2","280","232"
"2624","Ovrium Bovina 30","Shwabe","0","5","680","620"
"2625","Ova Tosta 30 (MASOD)","MASOD","0","5","230","230"
"2626","2 Gastrnux ","BHP","0","5","140","140"
"2627","15 Muiraton - M","BHP","0","5","0","140"
"2628","Iro Vit 20 Tabs","BHP","0","5","220","220"
"2629","Genia 120ml SYP","BHP","0","10","350","350"
"2630","Mezeerium 200 (MASOD)","MASOD","0","5","230","0"
"2631","1 Sinus","NP","0","5","160","190"
"2632","Vegan - Pro 60 Cap","SK","0","5","975","975"
"2633","Mag Phos 6X (Shwabe)","Shwabe","0","5","750","635"
"2634","Ova Testa 30 (SHWABE)","Shwabe","0","5","0","620"
"2635","Mezeerium 200 (Kamal)","KAMAL","0","5","0","180"
"2636","Hydrocotyle Q (ST)","Clinic","0","1","995","0"
"2637","Thuja 30 (Shwabe)","Shwabe","0","5","750","620"
"2638","X-Ray 30 (KAMAL)","KAMAL","0","5","230","0"
"2639","55 For ","RECK","0","5","980","980"
"2640","Crategus Q (C) (MASOD)","MASOD","0","5","350","0"
"2641","10ml Droper ","Clinic","0","5","700","275"
"2642","Damiana Q (ST)","Clinic","0","5","995","0"
"2643","Tribulus Terr Q (ST)","Clinic","0","5","1250","0"
"2644","Arnica 30 (KENT)","Kent","0","5","230","0"
"2645","Rawalsan--H ","Clinic","0","5","880","850"
"2646","Nux Vomica 30 (KENT)","Kent","0","1","170","170"
"2647","Cascara Sag Q (C)Class (KENT)","Kent","0","5","180","0"
"2648","Sabal Prosta 120ml SYP","PBHL","0","5","0","190"
"2649","Ferr Met 30 (Shwabe)","Shwabe","0","5","620","620"
"2650","Hydrocotyle Q (C) 500ml (BM)","BM","0","3","2250","0"
"2651","Smart Water  ","Al S","0","5","250","250"
"2652","Phosphorus 200 (MASOD)","MASOD","0","5","280","0"
"2653","Calc Carb 200 (MSOD)","MASOD","0","5","280","0"
"2654","Rhus Tox 200 (KENT)","Kent","0","5","170","0"
"2655","Meg Phos 6x 30gm (MEK)","MEK","0","5","220","200"
"2656","Prstate Tab","Kent","0","5","0","200"
"2657","Sharbat-e-Podina Amrood 240ml","T.S","0","15","220","220"
"2658","Mother Care Tonic 330ml","T.S","0","20","300","280"
"2659","Secal cor 30 (WSHAH)","WShah","0","5","0","180"
"2660","Oleum Jec Drops 30ml (BM)","BM","0","5","250","200"
"2661","Hair Support Drops 30ml","BM","0","10","250","250"
"2662","Rauwolfia Drops 30ml","BM","0","156","250","120"
"2663","Femolin 30 Tab","BM","0","5","230","120"
"2664","Chelidonium 30","Kent","0","5","180","0"
"2665","Ignatia 200 (MASOD)","MASOD","0","5","280","280"
"2666","Super Agnus 10 Tablet","M/S ","Tablet","10","500","400"
"2667","Ultra Made 20Capsule","M/S","Capsule","10","300","300"
"2668","Analgeticum Plus 10 Tablets","M/S","Tablet","5","200","200"
"2669","Thuja 200 (KENT)","Kent","0","15","180","180"
"2670","Selenium 200 (MASOD)","MASOD","0","10","280","0"
"2671","Argentum Nit 200 (KENT)","Kent","0","10","180","0"
"2672","Sharbat-e-Folad 240ml (M/S)","M/S ","0","15","250","250"
"2673","Pulsatila Q (SHWABE)","Shwabe","0","5","995","995"
"2674","Bio # 28(Shwabe)","Shwabe","0","5","635","635"
"2675","Fever Compound 60ml SYP","Kent","0","5","150","140"
"2676","A - 27","Clinic","0","5","995","995"
"2677","Sarsaprella Q","Clinic","0","5","995","995"
"2678","Almanan Homoeo & Herbal Pharma","Almanan","Company","2","0","0"
"2679","Allerjin 10 Tab","Almanan","0","1","100","190"
"2680","Sacfen lotion","T.S","0","2","210","210"
"2681","Allium Staiva Q (A) (Kent)","Kent","0","1","170","0"
"2682","Chamomilla 30 30ml","MASOD","0","1","180","230"
"2683","Viscum Alb 200 (BM)","BM","0","1","220","0"
"2684","Barium iod 200","Kent","0","2","230","170"
"2685","Bioge No 5 ( 20gm )","MASOD","0","2","170","0"
"2686","Bioge No 14 ( 20gm )","MASOD","0","2","170","0"
"2687","Avena Q   ","Kent","0","2","175","0"
"2688","Kali Phos 30 (MOSD)","MASOD","0","2","280","0"
"2689","Phosted ","Clinic","0","1","150","0"
"2690","X ray 30","BM","0","2","230","230"
"2691","Rhumatic Tab","Almanan","0","1","100","0"
"2692","Azmanil Tab","Almanan","0","1","220","100"
"2693","Phytolacca Dec 30 30ml","Kent","0","1","170","230"
"2694","Dard e Shifa Cap","Clinic","0","1","130","60"
"2695","Pulsatila 30 30ml Kent","Kent","0","1","170","0"
"2696","Calculi-H Drop","Clinic","0","1","950","950"
"2697","Arnica Shampoo 140ml","BM","0","1","330","330"
"2698","R 29","RECK","0","1","980","1170"
"2699","Prostate 120ml","M/S ","0","1","150","150"
"2700","Ova Teata 3X 5 (Blister)","BM","0","1","260","260"
"2701","Canthirs Q 30ml BM","BM","0","1","0","251"
"2702","Canthirs Q (E) 30ml BM","BM","0","1","370","251"
"2703","Hydrastis Can Q (G) (BM)","BM","0","1","590","590"
"2704","China off 30 30ml Kent","Kent","0","1","175","0"
"2705","Kalkulinal Drop 20ml","Clinic","0","1","1250","750"
"2706","Sabal sar Q {C}","Farhan","0","1","280","260"
"2707","Ruta Q (C)","MASOD","0","1","340","0"
"2708","Liver Tonic 120ml","JR","0","1","150","150"
"2709","Gastric Cure 120ml","JR","0","1","150","165"
"2710","Fevo 120ml","JR","0","1","150","150"
"2711","Gastric plus 120ml","JR","0","1","0","165"
"2712","Khoon Safi 120ml","JR","0","1","0","150"
"2713","Causticum pius 120ml","JR","0","1","150","160"
"2714","Digestive 120ml","JR","0","1","150","150"
"2715","Aconitum Compiex 120ml","JR","0","1","0","150"
"2716","Berberis Syrup 120ml","JR","0","1","150","150"
"2717","Alfla - Ginsing 120ml","JR","0","1","0","150"
"2718","Ginsing Tonic 240ml","JR","0","1","0","200"
"2719","Aletris + Ashoka 240ml","JR","0","1","220","220"
"2720","Weight Grow 240ml","JR","0","1","150","220"
"2721","Super Ganeral Tonic 240ml","JR","0","1","220","220"
"2722","Cina 120ml","JR","0","1","150","160"
"2723","Aesclus + Hamamelis Drop 30ml","JR","0","1","170","170"
"2724","Berberis Drop 30ml","JR","0","1","150","170"
"2725","Causticum pius Drop 30ml","JR","0","1","0","170"
"2726","Damia Fort 30ml","JR","0","1","0","200"
"2727","Renal Kalculi Drop 30ml","JR","0","1","150","200"
"2728","Jaborandi Q (D) 30ml","BM","0","2","2570","0"
"2729","jabrondi 30","WShah","0","1","240","0"
"2730","Caratgus Q (C) 30ml","BM","0","1","280","0"
"2731","Silicea 200 130ml (MSOD)","MASOD","0","1","280","0"
"2732","Symphytum off Q (C)","MASOD","0","1","340","0"
"2733","Arnica 200 (KENT)","Kent","0","1","180","0"
"2734","Nux Vomica 200 (KENT)","Kent","0","1","180","0"
"2735","Plumbum Met 30 30ml","Kent","0","1","230","230"
"2736","Cina 30 30ml","Kent","0","1","170","230"
"2737","Acid Nit 30 30ml","Kent","0","1","170","0"
"2738","Apis Mell 30 (KENT)","Kent","0","1","230","0"
"2739","Belladona 30 (KENT)","Kent","0","1","180","0"
"2740","Vegan pro Cap","Clinic","0","1","975","0"
"2741","Sehat Mand  (cap)","Clinic","0","1","170","0"
"2742","Ginkgo-binum (20Tab)","NP","0","2","0","400"
"2743","HFP no 30","HFP","0","1","145","0"
"2744","Equisetum Q","MASOD","0","1","280","0"
"2745","Echinacea Q","Shwabe","0","1","995","995"
"2746","Jaborandi Q","Shwabe","0","1","1250","1250"
"2747","Hydrastis Q","Shwabe","0","1","1250","995"
"2748","30","HFP","0","1","145","0"
"2749","Psorinum 30","MASOD","0","1","280","0"
"2750","Naph kid (Drops)","KAMAL","0","1","320","320"
"2751","Pan puff  (tab)","Clinic","0","1","210","0"
"2752","Anti cured 200","MASOD","0","1","280","0"
"2753","Petroleum 200","MASOD","0","1","280","0"
"2754","Plumbum Met 200 30ml (kent)","Kent","0","1","180","0"
"2755","Ferrum Phos 6X 30gm (BM)","BM","0","1","200","0"
"2756","Releeze Tab","Almanan","0","1","100","0"
"2757","Baptisia tinct 200","Kent","0","1","170","0"
"2758","Dulcamera 30","Shwabe","0","1","630","620"
"2759","Graphites 30","Shwabe","0","1","280","620"
"2760","Thyroidinum 30(BM)","bm","0","1","230","230"
"2761","Sinus plus 120ml","Clinic","0","1","120","120"
"2762","Ginkgo biloba Q ","Clinic","0","1","1250","0"
"2763","Yohumbinum Q","MASOD","0","1","380","380"
"2764","Sabal Q","Shwabe","0","1","1250","1170"
"2765","7 Spigelia","HFP","0","2","170","170"
"2766","Labrada 7000","Clinic","0","1","600","500"
"2767","201 nux vomica","BM","0","1","190","190"
"2768","205 cocculus compound","BM","0","1","0","190"
"2769","206 Lolium temulentum","BM","0","1","190","190"
"2770","207 Ammomium mur","BM","0","1","0","190"
"2771","208 Hemisdesmus","BM","0","1","0","190"
"2772","210","BM","0","1","190","190"
"2773","211","BM","0","1","190","190"
"2774","212","BM","0","1","0","190"
"2775","213","BM","0","1","0","190"
"2776","214","bm","0","1","190","190"
"2777","215","BM","0","1","0","190"
"2778","216","BM","0","1","0","190"
"2779","218","bm","0","1","0","190"
"2780","220","BM","0","1","0","190"
"2781","221","BM","0","1","0","190"
"2782","222","BM","0","1","0","190"
"2783","224","BM","0","1","0","190"
"2784","225","BM","0","1","190","190"
"2785","227","BM","0","1","0","190"
"2786","235","BM","0","1","190","190"
"2787","236","BM","0","1","0","190"
"2788","237","BM","0","1","190","190"
"2789","238","BM","0","1","0","190"
"2790","241","BM","0","1","0","190"
"2791","243","BM","0","1","190","190"
"2792","245","BM","0","1","190","190"
"2793","248","BM","0","1","190","190"
"2794","249","BM","0","1","0","190"
"2795","250","BM","0","1","190","190"
"2796","251","bm","0","1","0","190"
"2797","252","BM","0","1","190","190"
"2798","Infant Relex (15ml)","BM","0","2","160","160"
"2799","Tension Relief 30Ml Drops","BM","0","2","250","250"
"2800","Cardiac Care (CHOLESTEROL 30ml","BM","0","1","250","250"
"2801","Blatta Orien Q","Kent","0","1","180","0"
"2802","Hepar Sulf 200","MASOD","0","1","100","0"
"2803","Mag Phos 30 (MOSD) ","MASOD","0","1","280","0"
"2804","Berbaris Q (C)","Kent","0","1","180","0"
"2805","Ipecacuanha 200","Shwabe","0","1","820","820"
"2806","Thuja Occ Q (MSOD)","MASOD","0","1","340","0"
"2807","Arbi majun","AK","0","1","600","0"
"2808","Zafraan Gold","AK","0","1","550","0"
"2809","Majun Akhrot","AK","0","1","550","0"
"2810","Minola Plus 250ml","MEK","0","2","330","330"
"2811","Ulsa-Mek 30 Tab","MEK","0","1","340","330"
"2812","Vita Mek 100Tab","MEK","0","1","220","280"
"2813","Osteo-Mek 30Tab","MEK","0","1","280","280"
"2814","Arthro Mek 250Ml Syp","mek","0","1","330","330"
"2815","vesicaria Q","Shwabe","0","1","1250","300"
"2816","R 27","RECK","0","1","1170","1170"
"2817","Acid Nit 30 3120ml (MSOD)","MASOD","0","1","280","150"
"2818","14 Forte N","RECK","0","1","1600","800"
"2819","China 30","Shwabe","0","1","750","620"
"2820","Syzygium Q","MASOD","0","1","210","0"
"2821","Dyrofen 60Ml Syp","HFP","0","1","85","0"
"2822","Kalmia 60Tab pain relief","MASOD","0","5","340","370"
"2823","Kalmia 60Tab CF","MASOD","0","5","370","0"
"2824","Belladona 30 ","Shwabe","0","1","750","680"
"2825","Calc Carb 30 (Shwabe)","Shwabe","0","1","0","0"
"2826","Carbo veg  30 (Shwabe)","Shwabe","0","1","620","620"
"2827","Merc sol 30","Shwabe","0","1","180","620"
"2828","Thuja Occ 30 (MSOD)","MASOD","0","1","280","280"
"2829","Clematis Erecta 30","MASOD","0","1","280","0"
"2830","Sabal Serr 30","KAMAL","0","1","210","0"
"2831","Solidago Virgaurea Q (C)","MASOD","0","1","340","0"
"2832","Cheliton syrp 120ml","BL","0","6","160","150"
"2833","Femifuge tab ","BM","0","1","200","200"
"2834","Crateagus Q (Shwabe)","Shwabe","0","1","1250","995"
"2835","Caladium Seg 200","WShah","0","1","180","190"
"2836","Gripp Aconite syrp 450ml","Kent","0","5","425","425"
"2837","Dental lotion 10ml","Kent","0","24","110","110"
"2838","Energizer forte tonic 250ml","Kent","0","12","350","350"
"2839","CASCARA SAGRADA 30 kamal","KAMAL","0","1","280","0"
"2840","R95","RECK","0","1","1250","1170"
"2841","Fever Nill 120Ml Syp","HFP","0","1","180","180"
"2842","Cool Neem Soap ","PBHL","0","1","165","0"
"2843","95 Alfalfa","RECK","0","1","0","1250"
"2844","Tuburculinum bov 200","Kent","0","1","180","0"
"2845","Sabal serr Q 30ml","MEK","0","1","310","241"
"2846","Acid Nit 200 30ml","BM","0","5","230","230"
"2847","Acid PICRIC 200 30ML","BM","0","1","0","230"
"2848","Allium Cepa 200 30ML","BM","0","5","0","230"
"2849","Alumen 200","BM","0","5","230","0"
"2850","Alumen 200 30ML","BM","0","5","0","230"
"2851","Alumina 200 30ml (BM)","bm","0","5","230","230"
"2852","Anti Tart 200 30ml","BM","0","3","230","230"
"2853","Antimon crud 200 30ml","BM","0","3","230","230"
"2854","Argentum Met 200 30ml","BM","0","3","230","230"
"2855","Argentum Nit 200 30ml","BM","0","3","230","230"
"2856","Arnica Mont 200 30ml ( BM )","BM","0","7","230","230"
"2857","Aurum Met 200 30ml","BM","0","3","230","230"
"2858","Baptisia Tinc 200 30ml","BM","0","3","0","230"
"2859","Borex 200 30ml","BM","0","3","230","230"
"2860","Calc CARB 200 30ML","BM","0","3","230","230"
"2861","Canthris 200 30ml","BM","0","5","230","230"
"2862","Causticum 200 30ml","BM","0","3","280","230"
"2863","Cholesterinum 200 30ml","BM","0","3","230","230"
"2864","Colocynthis 200 30ml","BM","0","3","230","230"
"2865","Crotalus hor 200 30ml","BM","0","3","230","230"
"2866","Cupram Met 200 30ml","BM","0","1","230","230"
"2867","Discorea vill 200 30ml","bm","0","3","230","230"
"2868","Drosera 200 30ml","BM","0","1","0","230"
"2869","Eupatorium Perf 200 30ml","BM","0","3","230","230"
"2870","Ferr met 200","bm","0","1","0","230"
"2871","Ferr phos 200 30ml","BM","0","3","0","230"
"2872","Gelsemium 200 30ml","BM","0","5","230","230"
"2873","Glonoinum 200 30ml ","BM","0","5","0","230"
"2874","Graphites 200 30ml","BM","0","5","230","230"
"2875","Justicia adh 200 30ml","BM","0","1","0","230"
"2876","Kali Bich 200 30ml","BM","0","3","230","230"
"2877","Kali Carb 200 30ml","BM","0","1","230","230"
"2878","Kali Mur 200 30ml ","BM","0","3","230","230"
"2879","Kali Phos 200 30ml ","BM","0","5","230","230"
"2880","Kali Sulf 200 30ml ","BM","0","3","230","230"
"2881","Kalmia lat 200 30ml","BM","0","3","230","230"
"2882","Ledum Pal 200 30ml","BM","0","1","230","230"
"2883","Lemna Minor 200 30ml","BM","0","1","0","230"
"2884","Mag Phos 200 30ml","BM","0","3","230","230"
"2885","Merc Sol 200 30ml","BM","0","3","230","230"
"2886","Mezereum 200 30ml","BM","0","3","230","230"
"2887","Nat Mur 200 30ml","BM","0","5","230","230"
"2888","Nat Phos 200 30ml","BM","0","3","230","230"
"2889","Petroleum 200 30ml","BM","0","3","230","230"
"2890","Phosphorus 200 30ml","BM","0","1","0","230"
"2891","Phytolacca Dec 200 30ml","BM","0","1","230","230"
"2892","Plumbum Met 200 30ml","BM","0","1","0","230"
"2893","Podophllum pelt 200 30ml","BM","0","1","230","230"
"2894","Psorinum 200 30ml","BM","0","3","230","230"
"2895","Pulsatilla nig 200 30ml","BM","0","5","230","230"
"2896","Ratanhia 200 30ml","BM","0","1","230","230"
"2897","Robinia Pseudo 200 30ml","BM","0","1","0","230"
"2898","Rubia Tinct 200 30ml","BM","0","1","0","230"
"2899","Ruta gr. 200 30ml","BM","0","1","230","230"
"2900","Sabadilla 200 30ml","BM","0","1","0","230"
"2901","Sabina 200 30ml","BM","0","1","0","230"
"2902","Sanguinaria Can 200 30ml","BM","0","3","0","230"
"2903","Sanguinaria nit 200 30ml","BM","0","1","0","230"
"2904","Silicea 200 30ml","BM","0","5","230","230"
"2905","Spigelia Anth 200 30ml","BM","0","3","230","230"
"2906","Spongia 200 30ml","BM","0","1","0","230"
"2907","Staphysageria 200 30ml","BM","0","5","230","230"
"2908","Thyroidinum 200 30ml","BM","0","3","230","230"
"2909","Tuberculinum 200 30ml","BM","0","3","230","230"
"2910","Wiesbaden aqua 200 30ml","BM","0","3","0","230"
"2911","Zincum Met 200 30ml","BM","0","1","230","230"
"2912","Zincum Phos 200 30ml","BM","0","1","0","230"
"2913","Zincum Sulf 200 30ml","BM","0","1","0","230"
"2914","Zingiber 200 30ml","BM","0","1","0","230"
"2915","Acid PICRIC 30 30ml","BM","0","1","0","230"
"2916","Aethusa cyn 30 30ml","BM","0","3","230","230"
"2917","Agaricus mus 30 30ml","BM","0","3","230","230"
"2918","Agraphis nut 30 30ml","BM","0","3","0","230"
"2919","Argentum Met 30 30ml","BM","0","3","230","230"
"2920","Asafoetida 30 30ml","bm","0","3","0","230"
"2921","Aurum Met 30 30ml","BM","0","3","230","230"
"2922","Bacillinum 30 30ml","BM","0","3","0","230"
"2923","Bovista 30 30ml","BM","0","5","230","230"
"2924","Calc CARB 30 30ml","BM","0","5","230","230"
"2925","Calc Fluor 30 30ml","BM","0","7","230","230"
"2926","Calc phos 30 30ml","BM","0","3","230","230"
"2927","Calc Renalis 30 30ml","BM","0","1","0","230"
"2928","Calc Sulf 30 30ml","BM","0","1","230","230"
"2929","Camphora 30 30ml","BM","0","1","0","230"
"2930","Cauliphyllum 30 30ml","BM","0","1","230","230"
"2931","Cholesterinum 30 30ml","BM","0","7","230","230"
"2932","Cicuta Virosa 30 30ml","BM","0","1","0","230"
"2933","Cimicifuga 30 30ml","BM","0","5","230","230"
"2934","Clematis ere 30 30ml","BM","0","5","230","230"
"2935","Cobaltum Met 30 30ml","BM","0","1","0","230"
"2936","Cobaltum nit 30 30ml","BM","0","1","0","230"
"2937","Coffea Crud 30 30ml","BM","0","1","0","230"
"2938","Colocynthis 30 30ml","BM","0","5","230","230"
"2939","Cupram ars 30 30ml","BM","0","1","230","230"
"2940","Cyclamen 30 30ml","BM","0","1","0","230"
"2941","Euphrasia 30 30ml","BM","0","3","230","230"
"2942","Ferr met 30 30ml","BM","0","1","230","230"
"2943","Ferr phos 30 30ml","BM","0","5","230","230"
"2944","Lapis Alb 30 30ml","BM","0","1","0","230"
"2945","Mag Phos 30 30ml","BM","0","5","230","230"
"2946","Merc Cyan 30 30ml","BM","0","1","0","230"
"2947","Ova Tosta 30 30ml","BM","0","1","230","230"
"2948","Petroleum 30 30ml","BM","0","3","230","230"
"2949","Phosphorus 30 30ml","BM","0","1","230","230"
"2950","Podophllum pelt 30 30ml","BM","0","3","230","230"
"2951","Pothos foetidus 30 30ml","BM","0","3","0","230"
"2952","Psorinum 30 30ml","BM","0","3","230","230"
"2953","Rubinia pseda 30 30ml","BM","0","3","230","230"
"2954","Sambucus Nigra 30 30ml","BM","0","1","0","230"
"2955","Sanguinaria nit 30 30ml","BM","0","3","0","230"
"2956","Sarsaparilla 30 30ml","BM","0","2","230","230"
"2957","Solidago 30 30ml","BM","0","1","0","230"
"2958","Tarentula Hisp 30 30ml","BM","0","1","0","230"
"2959","Trillium Pend 30 30ml","BM","0","1","0","230"
"2960","Ustilago maidis 30 30ml","BM","0","1","0","230"
"2961","Viburnum Opp 30 30ml","BM","0","1","0","230"
"2962","Wiesbaden 30 30ml","BM","0","1","0","230"
"2963","Aconite Nep 1000 10ml","BM","0","3","100","100"
"2964","Aconite Nep 1m 10ml","BM","0","3","0","100"
"2965","Apis Milli 1m 10ml","BM","0","3","100","100"
"2966","Arnica Mont 1M 10ml","BM","0","5","100","100"
"2967","Arsenic Album 1m 10ml","BM","0","5","100","100"
"2968","Bacillinum 1M (BM ) 10ml","BM","0","1","0","100"
"2969","Belladonna 1m 10ml","BM","0","1","0","100"
"2970","Bryonia Alb 1m 10ml","BM","0","1","0","100"
"2971","Calc Fluor 1M 10ml","BM","0","1","100","100"
"2972","Canthris 1m 10ml","BM","0","3","100","100"
"2973","Carbo Veg 1m 10ml","BM","0","1","0","100"
"2974","Chelidonium 1m 10ml","BM","0","1","100","100"
"2975","China Off 1m 10ml","BM","0","1","100","100"
"2976","Gelsemium 1m 10ml","BM","0","3","100","100"
"2977","Graphites 1m10ml","BM","0","3","100","100"
"2978","Kali Bich 1m 10ml","BM","0","1","0","100"
"2979","Kali Mur 1m 10ml","BM","0","1","0","100"
